age,annual_income,credit_score,loan_amount,loan_term_months,interest_rate,debt_to_income,employment_length_years,num_open_accounts,num_late_payments_2yrs,home_ownership,purpose,default
25,35200.0,674.0,12400.0,12,10.76,28.0,0.4,11,0,RENT,home_improvement,0
61,17900.0,795.0,26300.0,24,7.49,48.3,0.5,5,0,Mortgage,debt_consolidation,0
31,45000.0,712.0,20600.0,60,6.72,11.4,7.4,11,0,OWN,home_improvement,0
59,116100.0,724.0,7800.0,84,7.55,45.4,2.0,2,1,MORTGAGE,major_purchase,0
57,56900.0,796.0,12400.0,36,6.77,48.4,0.6,3,0,MORTGAGE,home_improvement,0
32,56300.0,650.0,12300.0,60,10.64,33.7,5.9,7,1,OWN,major_purchase,1
50,126700.0,730.0,16800.0,36,11.82,42.5,3.3,6,1,OWN,other,0
24,31300.0,775.0,21200.0,48,4.91,11.8,0.9,6,0,OWN,credit_card,0
65,82500.0,665.0,22400.0,36,10.69,37.7,0.0,6,1,RENT,other,0
60,112800.0,798.0,8600.0,60,8.41,4.8,6.5,8,1,MORTGAGE,medical,0
42,30500.0,646.0,27700.0,36,10.71,24.9,0.3,3,0,MORTGAGE,debt_consolidation,1
56,38100.0,698.0,19500.0,48,7.14,37.5,3.4,3,0,MORTGAGE,debt_consolidation,0
60,22800.0,661.0,7300.0,60,10.46,39.8,7.3,7,2,MORTGAGE,home_improvement,1
31,31600.0,675.0,33400.0,36,10.92,34.8,7.0,6,0,MORTGAGE,credit_card,0
67,60800.0,589.0,25200.0,36,13.55,48.5,1.2,4,1,RENT,credit_card,0
61,36600.0,553.0,19200.0,12,13.11,30.1,3.8,9,1,OWN,debt_consolidation,1
21,26700.0,626.0,15700.0,36,11.88,16.8,8.4,5,1,OWN,major_purchase,0
51,162000.0,631.0,19800.0,12,13.36,23.2,1.1,7,1,rent,medical,0
30,106500.0,593.0,28300.0,48,13.04,18.6,,4,0,MORTGAGE,home_improvement,0
23,41300.0,609.0,6100.0,36,10.72,0.0,7.3,3,1,rent,major_purchase,1
43,23900.0,554.0,14700.0,60,10.73,57.4,2.9,13,1,OWN,credit_card,0
34,64800.0,637.0,15100.0,84,11.65,21.5,0.5,3,0,OWN,debt_consolidation,0
65,85200.0,582.0,6200.0,24,11.29,7.9,7.9,2,2,RENT,credit_card,0
69,43200.0,615.0,8400.0,60,6.77,35.4,8.6,8,3,Mortgage,debt_consolidation,0
42,32600.0,646.0,18000.0,48,9.96,26.5,1.6,7,2,RENT,debt_consolidation,0
51,76100.0,675.0,22300.0,60,6.59,36.2,0.3,1,2,MORTGAGE,debt_consolidation,0
53,53200.0,593.0,10100.0,48,16.17,44.8,3.1,3,1,RENT,debt_consolidation,0
58,37700.0,568.0,16300.0,36,11.22,30.3,3.0,9,1,Mortgage,other,0
46,62900.0,628.0,9600.0,36,13.87,16.2,15.8,10,0,MORTGAGE,debt_consolidation,0
64,40400.0,685.0,5500.0,36,7.34,,,6,1,RENT,other,0
49,41400.0,603.0,8400.0,36,13.72,28.8,0.8,6,1,RENT,small_business,0
47,85000.0,700.0,20500.0,48,10.89,26.6,20.2,8,1,OWN,small_business,0
64,64600.0,754.0,12000.0,24,8.29,42.8,0.8,7,1,rent,debt_consolidation,0
49,25900.0,732.0,20600.0,60,8.57,38.2,,3,1,RENT,debt_consolidation,0
23,40800.0,715.0,9000.0,24,11.38,28.7,6.4,7,1,MORTGAGE,other,0
27,40200.0,702.0,12000.0,48,13.15,14.2,5.6,5,1,RENT,credit_card,0
67,26500.0,713.0,21400.0,48,7.83,37.3,4.2,6,0,RENT,major_purchase,0
66,27000.0,572.0,34000.0,24,13.05,33.1,2.4,6,2,MORTGAGE,credit_card,0
35,52000.0,555.0,12300.0,84,12.01,20.9,5.3,10,2,RENT,medical,0
50,58900.0,649.0,17100.0,24,10.26,34.0,3.6,3,0,rent,home_improvement,0
65,59200.0,624.0,12200.0,48,8.57,13.5,5.0,4,0,OWN,debt_consolidation,0
23,29800.0,582.0,8500.0,36,9.74,31.0,2.4,3,0,RENT,other,1
65,36600.0,655.0,22200.0,36,9.8,39.9,4.4,7,0,MORTGAGE,debt_consolidation,0
47,63200.0,788.0,5500.0,48,7.23,46.1,9.4,2,0,MORTGAGE,debt_consolidation,0
58,49600.0,662.0,24100.0,48,9.47,13.0,2.4,5,1,RENT,small_business,0
23,53600.0,643.0,9500.0,24,12.59,39.9,0.6,3,0,RENT,debt_consolidation,0
38,15000.0,742.0,8100.0,84,4.94,31.9,2.6,5,1,RENT,home_improvement,0
63,22500.0,529.0,54200.0,48,14.94,44.6,10.5,1,3,RENT,debt_consolidation,1
44,83800.0,657.0,15300.0,24,11.63,5.3,0.2,7,1,OWN,debt_consolidation,0
66,43700.0,716.0,23200.0,36,9.0,22.5,7.9,3,0,RENT,credit_card,0
26,32600.0,589.0,17200.0,36,11.88,16.7,6.2,13,1,RENT,debt_consolidation,1
57,44500.0,505.0,30200.0,48,12.94,0.0,1.9,7,0,RENT,debt_consolidation,1
66,28700.0,,14600.0,36,4.91,28.0,5.1,9,1,MORTGAGE,medical,0
48,42100.0,772.0,31100.0,60,6.3,32.2,1.8,4,1,RENT,credit_card,0
24,33800.0,528.0,11800.0,24,14.28,36.2,1.4,4,1,RENT,major_purchase,1
34,45700.0,621.0,9000.0,60,7.36,4.0,6.8,10,0,OWN,major_purchase,0
45,46100.0,782.0,10400.0,36,8.79,26.2,0.8,4,1,OWN,small_business,0
27,42800.0,504.0,12200.0,48,13.27,8.0,12.4,4,3,rent,credit_card,0
21,34600.0,646.0,9900.0,36,9.2,29.5,3.3,7,1,rent,debt_consolidation,0
67,53300.0,527.0,12200.0,36,12.91,23.4,5.4,7,2,RENT,credit_card,0
52,53700.0,655.0,26200.0,36,8.06,38.0,5.4,7,1,RENT,credit_card,0
64,27500.0,648.0,18200.0,36,12.52,47.6,0.1,2,0,RENT,debt_consolidation,0
27,62400.0,681.0,6500.0,60,7.12,29.7,2.6,5,0,RENT,small_business,0
47,50700.0,584.0,17300.0,36,14.66,21.5,1.8,8,0,MORTGAGE,debt_consolidation,0
36,28300.0,646.0,9500.0,12,11.18,32.4,0.4,2,0,Mortgage,small_business,0
61,79700.0,700.0,22200.0,36,8.7,52.1,2.8,4,0,RENT,credit_card,0
42,23600.0,683.0,8100.0,60,7.55,21.6,2.0,8,1,MORTGAGE,credit_card,1
48,82600.0,656.0,35000.0,60,8.76,23.4,4.2,4,1,RENT,debt_consolidation,0
54,15000.0,737.0,41400.0,36,7.81,35.9,0.3,4,0,MORTGAGE,credit_card,0
60,89000.0,638.0,19600.0,24,8.16,35.2,3.4,8,4,MORTGAGE,credit_card,0
46,27100.0,681.0,21000.0,48,12.05,14.2,0.1,4,0,rent,credit_card,0
47,72300.0,734.0,8900.0,60,10.58,45.7,7.0,10,1,rent,major_purchase,0
47,39400.0,650.0,5600.0,48,8.12,42.4,10.4,8,2,RENT,credit_card,0
45,31300.0,650.0,6800.0,12,10.45,20.8,4.5,3,2,MORTGAGE,credit_card,0
38,46700.0,711.0,12900.0,60,8.64,2.8,2.8,2,0,MORTGAGE,small_business,0
32,26800.0,684.0,13200.0,24,6.98,10.5,9.4,3,0,OWN,credit_card,0
21,40100.0,625.0,12100.0,36,11.27,9.9,7.8,7,1,OWN,home_improvement,0
53,28700.0,729.0,43900.0,36,9.71,25.7,1.1,10,0,OWN,credit_card,0
36,76600.0,601.0,24200.0,36,9.61,26.9,0.2,11,0,OWN,major_purchase,0
41,42000.0,629.0,35400.0,36,10.51,30.8,2.7,6,1,MORTGAGE,other,1
62,85800.0,694.0,14400.0,36,9.54,29.6,,5,0,RENT,other,1
57,40000.0,692.0,10100.0,24,8.71,20.6,5.7,3,1,rent,medical,0
65,38800.0,701.0,15900.0,12,10.28,6.7,5.0,4,2,RENT,debt_consolidation,0
42,65200.0,752.0,11700.0,36,5.03,21.1,3.3,10,0,rent,credit_card,0
30,95700.0,719.0,5800.0,48,9.29,41.2,2.1,5,2,rent,credit_card,0
43,49600.0,651.0,16800.0,36,8.92,49.5,3.0,4,1,RENT,debt_consolidation,0
27,69000.0,670.0,5100.0,36,6.61,43.3,3.1,7,0,RENT,small_business,0
37,,703.0,3800.0,36,7.62,23.6,4.1,3,0,RENT,debt_consolidation,0
39,48700.0,630.0,5600.0,24,9.45,25.1,1.9,5,1,MORTGAGE,credit_card,0
48,49100.0,622.0,20200.0,84,9.23,30.0,,5,1,RENT,debt_consolidation,0
45,25600.0,670.0,22000.0,48,9.15,27.5,3.4,6,1,RENT,credit_card,1
57,69600.0,621.0,29100.0,36,12.33,26.6,12.8,6,1,OWN,debt_consolidation,1
66,44000.0,804.0,38400.0,48,7.97,30.9,,2,1,RENT,credit_card,0
21,104800.0,663.0,18400.0,24,10.23,33.3,3.5,5,0,rent,credit_card,1
56,41000.0,607.0,8300.0,36,9.32,30.8,8.4,4,1,RENT,debt_consolidation,0
56,32400.0,745.0,21400.0,36,11.21,37.0,,4,0,rent,medical,0
39,39300.0,836.0,19200.0,24,3.8,30.0,14.1,8,0,MORTGAGE,major_purchase,0
25,34600.0,715.0,20100.0,48,7.65,26.5,1.4,8,0,rent,debt_consolidation,0
23,76900.0,,16700.0,36,13.57,49.0,4.7,4,0,OWN,debt_consolidation,0
24,46300.0,676.0,9600.0,24,9.48,17.5,4.1,8,1,RENT,credit_card,0
23,85200.0,595.0,16800.0,48,7.51,22.5,0.5,8,1,RENT,debt_consolidation,1
44,59600.0,789.0,32600.0,24,5.09,48.7,5.8,8,0,MORTGAGE,debt_consolidation,0
35,101200.0,716.0,26800.0,36,11.22,48.9,10.0,3,0,RENT,debt_consolidation,0
32,62700.0,603.0,17300.0,84,13.42,23.0,0.6,5,1,OWN,debt_consolidation,0
55,67800.0,618.0,22400.0,36,11.11,32.0,7.8,3,2,OWN,debt_consolidation,0
53,37400.0,805.0,11900.0,12,5.33,21.6,0.5,6,0,RENT,major_purchase,0
21,118900.0,592.0,10000.0,48,10.26,0.0,5.4,8,5,RENT,debt_consolidation,0
54,23200.0,661.0,19400.0,60,8.2,38.5,2.4,5,1,RENT,debt_consolidation,0
55,53400.0,552.0,30500.0,24,13.89,28.7,,4,0,MORTGAGE,medical,0
30,163100.0,668.0,17000.0,48,7.51,3.1,1.1,5,1,MORTGAGE,credit_card,0
64,28600.0,778.0,9800.0,48,8.46,53.5,5.5,6,0,MORTGAGE,other,0
41,26900.0,647.0,26600.0,60,9.11,34.3,9.7,5,1,MORTGAGE,other,0
48,20900.0,639.0,16500.0,60,8.17,39.2,15.8,3,0,rent,home_improvement,1
69,19100.0,691.0,10500.0,48,9.63,44.6,1.4,5,1,MORTGAGE,credit_card,0
44,73100.0,683.0,19100.0,60,9.31,12.1,0.1,8,2,OWN,other,0
27,67500.0,625.0,8700.0,36,11.87,24.0,19.0,5,0,RENT,debt_consolidation,0
63,78200.0,640.0,7400.0,36,8.14,19.2,16.9,4,2,MORTGAGE,debt_consolidation,0
39,39500.0,512.0,6400.0,60,14.07,16.7,0.5,4,1,MORTGAGE,debt_consolidation,0
29,,567.0,22800.0,24,7.97,16.5,5.6,6,1,OWN,debt_consolidation,0
43,46400.0,685.0,8900.0,24,11.14,19.6,5.8,5,2,MORTGAGE,small_business,0
53,36900.0,774.0,10300.0,60,5.64,51.6,1.2,6,0,MORTGAGE,other,0
62,26100.0,714.0,28600.0,24,11.22,26.3,1.8,9,2,RENT,debt_consolidation,0
53,52500.0,532.0,9700.0,60,15.98,36.0,,3,1,MORTGAGE,major_purchase,0
53,59200.0,561.0,17100.0,36,12.43,15.9,5.0,6,0,MORTGAGE,other,0
59,25000.0,626.0,28400.0,60,11.63,35.9,1.1,4,2,MORTGAGE,debt_consolidation,1
51,39900.0,536.0,8500.0,12,13.81,33.1,8.0,5,1,RENT,credit_card,1
28,48800.0,603.0,14200.0,12,13.62,12.8,2.4,8,0,RENT,home_improvement,0
34,69000.0,685.0,15300.0,48,12.36,25.2,6.5,5,0,rent,debt_consolidation,0
37,53500.0,717.0,10900.0,48,11.02,54.5,2.0,6,0,MORTGAGE,medical,1
36,44800.0,662.0,9400.0,48,8.05,47.5,1.7,6,0,MORTGAGE,debt_consolidation,1
51,65400.0,621.0,18200.0,36,11.77,18.0,3.7,5,3,RENT,credit_card,0
61,54300.0,648.0,6000.0,24,8.77,53.5,1.1,4,1,OWN,credit_card,0
59,37100.0,698.0,17800.0,48,10.65,23.0,3.7,10,1,MORTGAGE,major_purchase,0
61,75000.0,690.0,38700.0,60,13.07,29.4,10.3,4,2,rent,credit_card,0
37,96400.0,536.0,20900.0,36,14.58,16.0,9.6,2,1,MORTGAGE,home_improvement,0
45,51600.0,646.0,7000.0,48,10.26,22.2,2.2,6,0,rent,credit_card,0
69,28100.0,602.0,16100.0,36,13.45,48.2,5.1,7,1,MORTGAGE,medical,1
25,37100.0,609.0,22400.0,84,10.66,2.0,5.5,4,2,MORTGAGE,credit_card,0
49,91200.0,613.0,6100.0,36,13.15,41.4,2.3,3,0,MORTGAGE,small_business,0
35,36200.0,590.0,7300.0,24,14.09,28.2,5.4,7,1,MORTGAGE,small_business,0
33,57600.0,719.0,41000.0,24,10.52,22.9,2.2,4,1,Mortgage,home_improvement,0
23,67800.0,626.0,21200.0,36,9.36,34.5,3.3,6,1,MORTGAGE,debt_consolidation,0
63,20100.0,652.0,11200.0,48,11.59,35.8,7.3,3,1,RENT,debt_consolidation,0
30,85900.0,577.0,10800.0,60,9.04,0.0,2.2,3,1,OWN,credit_card,0
40,21900.0,678.0,23900.0,60,5.53,34.0,0.4,4,1,MORTGAGE,debt_consolidation,0
51,177300.0,669.0,7300.0,60,10.31,0.0,3.6,9,0,MORTGAGE,debt_consolidation,0
54,21900.0,698.0,19800.0,24,10.16,25.3,1.2,5,0,MORTGAGE,credit_card,0
34,56400.0,632.0,20200.0,24,10.58,38.4,8.5,5,1,OWN,credit_card,0
51,58300.0,551.0,17800.0,48,11.69,24.2,0.5,6,3,MORTGAGE,medical,0
32,75600.0,577.0,11800.0,48,10.76,23.0,4.8,8,0,MORTGAGE,credit_card,0
29,60300.0,665.0,13000.0,60,11.1,24.0,18.9,5,3,rent,medical,0
29,53100.0,784.0,10900.0,36,6.51,42.8,1.1,5,0,MORTGAGE,credit_card,0
46,37800.0,683.0,13900.0,36,8.19,53.1,1.6,5,1,RENT,credit_card,0
22,53800.0,,19300.0,12,7.54,6.1,0.6,5,1,OWN,debt_consolidation,0
57,,737.0,18500.0,84,8.55,32.3,4.5,7,1,OWN,debt_consolidation,0
28,92900.0,604.0,7400.0,36,11.01,26.9,1.3,7,1,RENT,medical,0
45,45000.0,569.0,9700.0,36,14.2,20.7,3.0,9,0,MORTGAGE,small_business,1
42,32600.0,616.0,11500.0,48,9.27,,0.2,3,1,RENT,home_improvement,1
31,105900.0,581.0,6100.0,36,15.02,21.2,3.2,3,1,MORTGAGE,credit_card,0
26,57700.0,629.0,19100.0,60,10.65,32.7,2.4,8,0,MORTGAGE,other,0
66,98600.0,741.0,14300.0,36,7.72,51.9,9.3,6,1,Mortgage,credit_card,0
38,54200.0,748.0,58300.0,48,7.32,39.0,0.6,6,0,RENT,small_business,0
51,57200.0,565.0,16600.0,36,15.63,,0.8,7,0,Mortgage,major_purchase,0
21,121600.0,609.0,7500.0,36,7.61,25.9,14.6,7,1,RENT,debt_consolidation,0
51,36600.0,648.0,24000.0,60,11.25,42.3,13.2,3,1,MORTGAGE,home_improvement,1
37,42200.0,647.0,7300.0,36,9.35,16.0,,6,2,RENT,debt_consolidation,0
44,43000.0,426.0,8900.0,48,15.48,32.6,3.8,8,1,OWN,credit_card,1
28,38000.0,645.0,15500.0,36,13.08,46.1,0.5,6,1,MORTGAGE,debt_consolidation,1
49,38400.0,622.0,12200.0,36,11.81,35.3,7.5,9,1,MORTGAGE,small_business,1
22,74700.0,621.0,18300.0,36,10.73,59.5,2.1,5,2,Mortgage,small_business,1
31,71200.0,681.0,14800.0,60,11.32,30.1,1.2,5,1,RENT,small_business,0
22,94400.0,711.0,14600.0,36,6.42,29.1,4.5,2,1,MORTGAGE,debt_consolidation,0
49,34600.0,723.0,18700.0,60,7.6,25.1,,8,0,RENT,major_purchase,0
28,31100.0,742.0,41200.0,48,9.07,36.5,0.5,2,0,MORTGAGE,credit_card,0
64,101800.0,541.0,7900.0,60,9.37,46.4,3.0,7,1,RENT,debt_consolidation,1
39,20400.0,663.0,15300.0,48,10.8,42.2,2.8,7,0,Mortgage,credit_card,0
38,86300.0,631.0,5600.0,24,12.18,40.6,6.2,2,0,RENT,home_improvement,0
40,47600.0,792.0,30600.0,12,5.03,23.2,7.7,8,1,MORTGAGE,credit_card,0
21,,735.0,50200.0,36,12.09,12.8,2.3,8,0,rent,debt_consolidation,0
41,26200.0,669.0,11200.0,48,9.77,14.2,12.1,3,0,MORTGAGE,other,0
50,29900.0,684.0,17500.0,12,10.97,52.3,0.9,5,1,MORTGAGE,debt_consolidation,0
61,104100.0,617.0,22600.0,84,13.82,46.8,0.5,6,1,MORTGAGE,home_improvement,0
21,87100.0,559.0,13800.0,12,11.47,8.1,1.3,8,1,RENT,small_business,0
68,62100.0,662.0,18100.0,36,8.85,0.0,1.6,8,2,MORTGAGE,debt_consolidation,0
51,150300.0,724.0,21800.0,36,6.63,23.1,2.5,8,0,RENT,home_improvement,0
30,35800.0,608.0,22600.0,84,12.53,29.7,0.6,6,0,MORTGAGE,small_business,0
69,38500.0,822.0,4400.0,36,6.48,32.4,3.2,3,1,MORTGAGE,credit_card,0
54,78600.0,536.0,28800.0,48,10.4,18.9,0.8,7,2,rent,home_improvement,1
32,51000.0,634.0,8200.0,36,11.27,0.6,5.7,2,1,OWN,medical,0
44,28900.0,620.0,20500.0,36,10.81,42.3,6.2,11,2,MORTGAGE,credit_card,0
46,20200.0,631.0,13300.0,12,8.04,19.9,6.8,5,0,Mortgage,home_improvement,0
28,18800.0,649.0,25800.0,36,9.83,39.6,2.1,8,1,MORTGAGE,credit_card,0
36,42200.0,664.0,16400.0,60,9.99,4.4,2.5,3,1,MORTGAGE,other,0
64,89500.0,565.0,14700.0,24,11.23,13.0,5.0,2,1,OWN,credit_card,0
58,91300.0,617.0,11000.0,60,14.06,53.1,0.7,7,1,MORTGAGE,credit_card,0
32,102800.0,609.0,13000.0,60,10.31,23.8,1.7,6,0,OWN,medical,0
25,33900.0,640.0,9700.0,60,10.28,18.7,2.3,9,1,MORTGAGE,small_business,0
69,81000.0,517.0,23400.0,48,13.84,13.6,4.7,6,2,RENT,credit_card,0
38,58400.0,711.0,22500.0,48,9.57,39.7,0.5,7,0,MORTGAGE,other,0
59,92900.0,668.0,41900.0,60,11.44,17.3,0.2,8,0,MORTGAGE,credit_card,0
39,43800.0,786.0,22600.0,48,8.52,,3.7,7,1,RENT,credit_card,0
29,28700.0,569.0,8200.0,84,15.5,18.1,,5,1,MORTGAGE,home_improvement,1
69,84000.0,714.0,5900.0,36,10.29,42.9,12.6,6,0,OWN,credit_card,0
41,63900.0,618.0,9700.0,48,9.36,23.0,,6,0,RENT,home_improvement,1
68,54800.0,835.0,15600.0,36,3.81,21.4,10.7,3,2,MORTGAGE,credit_card,0
27,54900.0,561.0,16700.0,36,13.02,52.3,1.6,3,2,MORTGAGE,other,1
60,50700.0,634.0,12200.0,48,8.82,33.8,9.6,1,2,MORTGAGE,credit_card,0
30,24900.0,538.0,12600.0,36,14.79,29.4,2.2,8,0,OWN,debt_consolidation,0
41,31000.0,748.0,21100.0,48,7.3,10.4,10.2,6,0,rent,debt_consolidation,0
66,106400.0,716.0,18300.0,60,7.6,20.7,0.5,4,0,MORTGAGE,major_purchase,0
28,96300.0,583.0,10900.0,48,12.14,16.8,0.4,4,1,RENT,credit_card,0
50,78900.0,678.0,8600.0,84,10.17,37.6,1.8,6,0,MORTGAGE,debt_consolidation,0
69,22600.0,621.0,34200.0,60,10.27,41.0,2.2,8,0,OWN,debt_consolidation,1
34,98200.0,808.0,9900.0,36,9.14,6.2,3.2,2,0,RENT,major_purchase,0
42,34800.0,693.0,13100.0,36,10.92,29.1,3.1,5,0,RENT,credit_card,0
68,72200.0,806.0,13600.0,24,5.92,,1.1,4,0,OWN,debt_consolidation,0
33,30800.0,608.0,20300.0,24,13.68,36.3,0.8,2,0,RENT,home_improvement,0
58,,671.0,15500.0,60,10.18,55.8,3.5,5,1,RENT,home_improvement,0
39,68300.0,699.0,10600.0,36,10.23,36.0,5.7,2,1,MORTGAGE,home_improvement,0
62,59900.0,470.0,12900.0,24,11.76,16.2,16.1,4,1,OWN,medical,0
64,56600.0,608.0,19800.0,48,11.02,40.1,9.0,3,1,OWN,credit_card,0
28,70600.0,794.0,13800.0,24,9.72,44.5,2.9,9,2,MORTGAGE,other,0
40,56800.0,662.0,11300.0,60,7.7,31.5,,9,0,RENT,home_improvement,0
62,77600.0,723.0,85800.0,48,9.98,12.7,15.7,6,0,OWN,other,0
28,66700.0,712.0,17200.0,36,8.46,,2.8,6,1,MORTGAGE,home_improvement,0
36,77300.0,823.0,30800.0,48,5.08,23.7,0.3,7,1,OWN,small_business,0
46,58100.0,610.0,18500.0,48,12.22,33.4,3.2,3,2,rent,small_business,1
22,74700.0,618.0,40800.0,36,13.2,25.6,,5,2,MORTGAGE,home_improvement,0
59,39800.0,580.0,6500.0,24,13.29,34.7,1.8,12,0,OWN,debt_consolidation,0
53,27400.0,581.0,19400.0,24,11.32,21.1,2.5,12,1,MORTGAGE,small_business,0
60,15200.0,759.0,17500.0,48,10.51,27.5,7.7,7,0,OWN,credit_card,1
68,68900.0,708.0,14500.0,48,10.07,25.1,7.6,3,0,OWN,debt_consolidation,0
32,42300.0,677.0,25500.0,60,9.98,42.2,1.5,12,2,RENT,home_improvement,0
50,69600.0,723.0,10500.0,24,11.71,17.3,1.1,7,0,RENT,debt_consolidation,0
66,33800.0,472.0,15000.0,60,13.91,13.9,1.3,6,1,MORTGAGE,home_improvement,0
65,42300.0,587.0,29100.0,36,11.32,43.2,1.3,3,2,MORTGAGE,debt_consolidation,1
29,31200.0,717.0,12400.0,36,11.6,52.5,10.5,4,0,MORTGAGE,debt_consolidation,0
40,35500.0,494.0,39700.0,48,13.19,34.2,0.5,9,2,rent,medical,1
28,131900.0,581.0,9000.0,12,11.0,50.5,0.0,13,0,MORTGAGE,other,1
51,78900.0,665.0,19500.0,60,13.09,31.3,1.7,6,1,RENT,major_purchase,0
55,,787.0,24600.0,48,8.8,34.4,15.4,4,1,RENT,major_purchase,0
28,73800.0,638.0,32000.0,48,11.98,,9.3,7,0,MORTGAGE,other,0
23,90300.0,827.0,9200.0,36,8.43,21.0,4.3,8,0,MORTGAGE,home_improvement,0
67,51900.0,613.0,14700.0,60,14.87,18.5,,6,0,RENT,credit_card,0
50,25100.0,698.0,14000.0,12,6.34,31.6,0.3,11,0,RENT,medical,0
54,65600.0,727.0,16900.0,36,9.42,42.1,1.6,5,0,RENT,debt_consolidation,0
51,43000.0,703.0,21000.0,24,9.09,37.5,3.0,5,0,RENT,major_purchase,0
64,42400.0,,8700.0,60,10.6,31.1,8.1,3,2,MORTGAGE,small_business,0
61,65200.0,586.0,63000.0,60,10.57,13.4,0.2,1,1,rent,other,0
41,39800.0,635.0,7500.0,60,8.16,50.0,1.0,4,1,OWN,debt_consolidation,1
57,32900.0,701.0,13300.0,36,9.6,15.5,3.4,6,0,RENT,credit_card,0
29,63700.0,739.0,14300.0,60,8.43,20.7,7.9,7,0,Mortgage,other,0
58,32800.0,674.0,29100.0,12,9.77,22.9,1.2,3,0,RENT,credit_card,0
26,40500.0,745.0,15900.0,24,7.56,44.0,1.2,3,0,rent,home_improvement,0
35,54000.0,756.0,7100.0,24,6.36,5.4,2.3,7,0,MORTGAGE,home_improvement,0
49,47600.0,729.0,5300.0,48,6.89,28.7,1.0,10,0,OWN,medical,0
39,45800.0,546.0,4800.0,48,12.84,13.1,9.7,8,1,Mortgage,medical,1
30,40600.0,672.0,8800.0,48,12.44,30.2,2.5,6,0,MORTGAGE,credit_card,0
52,68800.0,780.0,7200.0,48,10.84,49.2,19.8,8,0,rent,home_improvement,0
54,95900.0,660.0,6300.0,60,10.49,21.1,0.1,7,1,rent,other,0
38,43400.0,775.0,15000.0,36,7.57,35.8,3.0,12,0,RENT,home_improvement,0
28,44700.0,761.0,17600.0,48,6.99,41.8,3.9,8,0,rent,major_purchase,0
41,21400.0,716.0,17300.0,60,10.24,23.4,2.6,7,2,OWN,other,0
26,38300.0,666.0,21800.0,12,10.77,37.5,4.8,5,1,MORTGAGE,debt_consolidation,0
41,31200.0,714.0,7100.0,60,11.84,33.4,0.9,8,1,Mortgage,credit_card,0
32,64800.0,850.0,12900.0,36,4.35,30.0,4.2,8,3,MORTGAGE,medical,0
22,37700.0,691.0,12400.0,24,8.89,26.8,0.5,9,0,MORTGAGE,debt_consolidation,0
23,37800.0,738.0,7900.0,36,11.14,29.7,7.2,6,0,Mortgage,debt_consolidation,0
33,26400.0,623.0,26300.0,60,10.38,18.0,2.1,10,4,MORTGAGE,credit_card,1
46,75500.0,646.0,4000.0,36,6.67,25.8,,5,0,RENT,debt_consolidation,0
67,30400.0,642.0,4600.0,60,13.14,38.5,2.2,6,0,Mortgage,credit_card,1
33,32400.0,588.0,10700.0,60,10.94,37.3,2.3,10,2,rent,home_improvement,0
66,36300.0,684.0,13700.0,36,4.91,42.9,3.5,7,0,RENT,debt_consolidation,0
35,40700.0,,17200.0,24,11.73,43.2,0.8,5,0,OWN,debt_consolidation,0
23,64600.0,609.0,9500.0,60,11.5,21.7,3.4,7,1,MORTGAGE,other,1
51,25600.0,821.0,22100.0,12,6.79,14.3,7.4,8,2,RENT,debt_consolidation,0
43,52300.0,728.0,8500.0,48,8.42,30.3,3.4,6,1,RENT,small_business,0
26,100000.0,557.0,13300.0,36,10.55,28.4,0.6,5,1,RENT,home_improvement,0
38,33200.0,735.0,19500.0,60,6.95,50.8,2.1,4,0,RENT,debt_consolidation,0
27,49100.0,581.0,17400.0,60,13.59,22.3,1.1,5,1,MORTGAGE,home_improvement,1
57,48500.0,740.0,13200.0,24,8.71,36.6,1.4,5,1,MORTGAGE,credit_card,0
45,49900.0,611.0,8400.0,36,9.34,27.2,2.1,3,0,RENT,medical,0
51,63300.0,600.0,20600.0,24,10.71,22.8,1.3,6,0,RENT,debt_consolidation,0
41,38700.0,566.0,10900.0,36,10.77,39.6,4.1,6,0,RENT,debt_consolidation,0
67,37600.0,602.0,17600.0,12,11.93,26.6,0.6,11,0,MORTGAGE,major_purchase,0
40,36600.0,744.0,12300.0,60,8.08,24.0,1.2,6,0,MORTGAGE,small_business,0
27,31500.0,694.0,22000.0,36,13.68,36.9,3.5,4,1,MORTGAGE,major_purchase,0
36,51900.0,550.0,30300.0,60,13.09,30.9,4.6,4,1,MORTGAGE,other,1
51,30600.0,579.0,20500.0,60,12.22,34.6,0.7,6,2,MORTGAGE,medical,0
39,32000.0,486.0,17200.0,36,15.93,18.4,0.5,8,2,rent,credit_card,1
28,49400.0,601.0,15800.0,36,9.93,21.5,6.4,7,1,RENT,debt_consolidation,0
42,53300.0,644.0,31600.0,36,12.1,31.2,0.8,3,2,MORTGAGE,debt_consolidation,0
30,28500.0,630.0,36000.0,60,13.3,39.0,0.1,6,1,Mortgage,medical,0
57,78500.0,739.0,20900.0,48,6.48,4.9,10.9,5,0,MORTGAGE,credit_card,0
21,41700.0,727.0,58100.0,60,6.54,47.9,5.2,4,0,MORTGAGE,credit_card,1
53,35400.0,613.0,36100.0,48,8.45,19.3,1.4,6,2,Mortgage,credit_card,0
51,66200.0,688.0,16400.0,24,9.83,37.2,1.4,6,0,MORTGAGE,debt_consolidation,0
35,33200.0,536.0,21700.0,24,16.45,21.7,1.9,8,3,rent,major_purchase,1
